Accelerometer offset and scaling compensation: Yes
Gyroscope offset and scaling compensation: Yes
Gyroscope temperature compensation: Yes
Magnetometer hard and soft distortion compensation: Yes
Magnetometer temperature compensation: No
Board calibrated: Yes
Board ID: kj
Accelerometer X min / max: -260.0 / 282.0
Accelerometer Y min / max: -263.0 / 272.0
Accelerometer Z min / max: -281.0 / 249.0
Gyroscope offset X,Y,Z: 8.255013465881348,16.973146438598633,-1.4700441360473633
Gyroscope working temperature: 27.0
Gyroscope temperature sensitivity X,Y,Z: -1.9626615047454834,2.1757822036743164,0.9494237303733826
Magnetometer ellipsoid center: {202.7376251220703,-65.81422424316406,-45.212284088134766}
Magnetometer ellipsoid transform:
{{0.751169741153717,0.050235334783792496,0.05019034817814827},
{0.050235334783792496,0.9106737375259399,-0.02702086791396141},
{0.05019034817814827,-0.02702086791396141,0.9862745404243469}}
Magnetometer working temperature: 30.66659927368164
Magnetometer temperature sensitivity: {-0.16600576043128967,0.12337405234575272,1.5230705738067627}
temp,ax,ay,az,mx,my,mz,gx,gy,gz
31.746429443359375,-252.22140502929688,-24.40373992919922,38.641510009765625,-417.4045104980469,21.069469451904297,-122.60185241699219,189.06060791015625,-153.3003387451172,86.96367645263672
31.685714721679688,-252.22140502929688,-29.188785552978516,40.573585510253906,-418.0049743652344,23.75125503540039,-122.73310852050781,193.9414520263672,-158.16824340820312,78.02131652832031
31.553571701049805,-250.3321075439453,-28.23177719116211,43.47169876098633,-416.50274658203125,21.97633171081543,-120.60613250732422,208.68209838867188,-155.88072204589844,55.14677429199219
31.700000762939453,-253.1660614013672,-30.145795822143555,44.43773651123047,-417.0028381347656,24.60407829284668,-118.76483917236328,229.96949768066406,-150.19932556152344,32.00775146484375
31.649999618530273,-254.11070251464844,-27.27476692199707,40.573585510253906,-418.555419921875,23.59293556213379,-118.83819580078125,252.87135314941406,-144.0905303955078,17.055225372314453
31.739286422729492,-254.11070251464844,-28.23177719116211,42.50566101074219,-419.6079406738281,19.01634979248047,-119.73956298828125,280.0466003417969,-141.28480529785156,11.970453262329102
31.72857093811035,-255.05535888671875,-25.360748291015625,40.573585510253906,-417.6536560058594,23.562108993530273,-115.82918548583984,308.02557373046875,-134.26148986816406,11.980626106262207
31.64642906188965,-254.11070251464844,-28.23177719116211,42.50566101074219,-421.5099792480469,21.489582061767578,-116.02609252929688,346.8643493652344,-126.082763671875,18.058612823486328
31.714284896850586,-256.0,-29.188785552978516,41.53962326049805,-420.8592529296875,20.656166076660156,-116.9351577758789,388.9975280761719,-115.23040008544922,19.994190216064453
31.714284896850586,-257.8893127441406,-28.23177719116211,42.50566101074219,-419.35693359375,19.818941116333008,-115.82147979736328,436.9975280761719,-98.23040008544922,16.994190216064453
31.71071434020996,-256.94464111328125,-26.317758560180664,43.47169876098633,-421.6104736328125,18.730539321899414,-114.95875549316406,483.99053955078125,-85.2226333618164,9.997580528259277
31.674999237060547,-256.94464111328125,-27.27476692199707,42.50566101074219,-423.76361083984375,18.525793075561523,-113.13677978515625,519.92041015625,-74.14492797851562,2.0314888954162598
31.621429443359375,-257.8893127441406,-27.27476692199707,41.53962326049805,-421.4598693847656,19.587173461914062,-113.01322937011719,554.8153076171875,-59.02836608886719,-1.9176506996154785
31.689285278320312,-261.66790771484375,-25.360748291015625,42.50566101074219,-421.610595703125,16.855152130126953,-112.93216705322266,577.948486328125,-48.17601013183594,-5.982074737548828
31.717857360839844,-263.55718994140625,-26.317758560180664,44.43773651123047,-423.21331787109375,16.8087215423584,-115.00509643554688,594.0045776367188,-39.23817443847656,-10.009202003479004
31.700000762939453,-264.5018615722656,-25.360748291015625,47.33584976196289,-420.1583557128906,17.920339584350586,-114.83135986328125,609.969482421875,-39.19932556152344,-13.992247581481934
31.674999237060547,-266.3911437988281,-29.188785552978516,50.23396301269531,-422.5625915527344,15.03761100769043,-114.90086364746094,623.92041015625,-39.144927978515625,-20.968509674072266
31.69285774230957,-269.22509765625,-27.27476692199707,49.26792526245117,-420.9097595214844,14.11932373046875,-110.82836151123047,635.9555053710938,-42.18378448486328,-32.98546600341797
31.689285278320312,-268.28045654296875,-26.317758560180664,45.40377426147461,-420.85955810546875,14.092303276062012,-109.84208679199219,654.948486328125,-49.17601013183594,-44.98207473754883
31.59642791748047,-272.0590515136719,-25.360748291015625,47.33584976196289,-422.4622497558594,14.045873641967773,-111.91502380371094,676.7662353515625,-51.973968505859375,-54.89391326904297
31.678571701049805,-273.0036926269531,-25.360748291015625,40.573585510253906,-421.7613830566406,12.24774169921875,-110.82450866699219,692.9274291992188,-45.15270233154297,-56.97190475463867
31.66428565979004,-272.0590515136719,-24.40373992919922,38.641510009765625,-421.1608581542969,10.50364875793457,-111.70655822753906,711.8994140625,-31.12161636352539,-58.95833969116211
31.72142791748047,-272.0590515136719,-20.575700759887695,38.641510009765625,-422.5627746582031,11.28683090209961,-110.84768676757812,738.0115356445312,-22.24594497680664,-58.01259231567383
31.725000381469727,-270.16973876953125,-22.48971939086914,37.675472259521484,-423.5650939941406,7.620920181274414,-111.77606201171875,767.0185546875,-11.253718376159668,-55.01598358154297
31.725000381469727,-270.16973876953125,-24.40373992919922,37.675472259521484,-424.71588134765625,11.082084655761719,-109.02570343017578,790.0185546875,1.7462825775146484,-58.01598358154297
31.64285659790039,-277.7269287109375,-27.27476692199707,43.47169876098633,-426.41925048828125,6.401224136352539,-108.00470733642578,800.8573608398438,10.925008773803711,-63.937992095947266
31.71071434020996,-277.7269287109375,-28.23177719116211,46.36981201171875,-424.96710205078125,6.528716564178467,-108.89059448242188,818.9905395507812,15.777364730834961,-73.0024185180664
31.69285774230957,-273.0036926269531,-29.188785552978516,42.50566101074219,-425.3689270019531,0.18101978302001953,-109.68772888183594,867.9555053710938,9.816217422485352,-95.98546600341797
31.546428680419922,-268.28045654296875,-21.532711029052734,38.641510009765625,-423.81634521484375,1.192164421081543,-109.61436462402344,938.6680908203125,0.13481521606445312,-127.846435546875
31.639286041259766,-266.3911437988281,-18.66168212890625,31.87924575805664,-425.3689270019531,0.18101978302001953,-109.68772888183594,986.850341796875,8.932777404785156,-161.93460083007812
31.735713958740234,-271.1143798828125,-18.66168212890625,31.87924575805664,-425.5698547363281,-3.461674690246582,-109.57964324951172,1022.03955078125,40.72296905517578,-193.02615356445312
31.735713958740234,-277.7269287109375,-21.532711029052734,28.98113250732422,-423.9671936035156,-4.352941036224365,-106.49341583251953,1036.03955078125,80.72297668457031,-211.02615356445312
31.667858123779297,-278.6716003417969,-22.48971939086914,31.87924575805664,-424.0174255371094,-5.263614177703857,-106.46640014648438,1040.9063720703125,120.87060546875,-239.96173095703125
31.742856979370117,-277.7269287109375,-17.704673767089844,32.84528350830078,-425.1202392578125,-11.68856430053711,-106.32743835449219,1057.0535888671875,145.70742797851562,-258.032958984375
31.667858123779297,-271.1143798828125,-11.005607604980469,31.87924575805664,-423.71832275390625,-12.471748352050781,-107.18631744384766,1102.9063720703125,169.87060546875,-275.96173095703125
31.64285659790039,-267.3357849121094,-6.2205610275268555,29.94717025756836,-424.0699462890625,-17.908769607543945,-108.01046752929688,1097.8572998046875,209.92501831054688,-294.9380187988281
31.66071319580078,-267.3357849121094,-9.091588973999023,31.87924575805664,-422.56756591796875,-16.870601654052734,-108.92337799072266,1066.8924560546875,315.88616943359375,-319.9549560546875
31.64642906188965,-267.3357849121094,-10.048598289489746,35.7433967590332,-422.9693908691406,-23.218299865722656,-109.72050476074219,1029.8643798828125,354.917236328125,-360.94140625
31.725000381469727,-267.3357849121094,-11.005607604980469,38.641510009765625,-421.6177062988281,-24.912155151367188,-110.55236053466797,996.0185546875,375.74627685546875,-404.0159912109375
31.635713577270508,-265.4465026855469,-11.005607604980469,41.53962326049805,-421.8688049316406,-27.59013557434082,-112.44384765625,946.8433227539062,382.9405517578125,-448.93121337890625
31.703571319580078,-262.612548828125,-15.790655136108398,40.573585510253906,-421.96929931640625,-30.349178314208984,-111.37651062011719,895.9765014648438,388.79290771484375,-495.9956359863281
31.674999237060547,-259.7785949707031,-19.61869239807129,37.675472259521484,-419.1654968261719,-31.91554069519043,-113.09425354003906,848.92041015625,397.8550720214844,-544.968505859375
31.71071434020996,-258.8339538574219,-24.40373992919922,37.675472259521484,-421.2203674316406,-41.095726013183594,-113.91070556640625,804.9905395507812,408.7773742675781,-593.00244140625
31.72142791748047,-259.7785949707031,-34.930843353271484,34.77735900878906,-419.91888427734375,-42.7625617980957,-115.72882843017578,774.0115356445312,418.7540588378906,-646.0126342773438
31.739286422729492,-260.7232360839844,-41.62990951538086,36.709434509277344,-415.763427734375,-46.960479736328125,-117.26513671875,766.046630859375,428.7152099609375,-702.029541015625
31.71071434020996,-256.94464111328125,-45.45794677734375,35.7433967590332,-417.01678466796875,-53.30437088012695,-120.08499908447266,781.9905395507812,442.7773742675781,-753.00244140625
31.696428298950195,-252.22140502929688,-49.28598403930664,36.709434509277344,-415.11492919921875,-59.528377532958984,-119.74528503417969,803.9625244140625,452.8084411621094,-793.9888916015625
31.73214340209961,-249.387451171875,-57.89906692504883,38.641510009765625,-412.3615417480469,-65.75619506835938,-117.38282775878906,808.0325927734375,457.7307434082031,-839.0227661132812
31.72142791748047,-248.44281005859375,-67.46916198730469,41.53962326049805,-415.1172180175781,-71.26285552978516,-121.31637573242188,790.0115356445312,456.7540588378906,-917.0126342773438
31.685714721679688,-252.22140502929688,-77.03925323486328,43.47169876098633,-409.7105407714844,-78.9759750366211,-123.63048553466797,759.9414672851562,450.8317565917969,-1020.9786987304688
31.69285774230957,-256.94464111328125,-82.78131103515625,39.607547760009766,-408.6601867675781,-84.25849151611328,-126.32679748535156,734.9555053710938,442.81622314453125,-1125.9854736328125
31.717857360839844,-255.05535888671875,-83.73831939697266,38.641510009765625,-406.7081298828125,-90.50951385498047,-125.00080871582031,722.0045776367188,427.7618408203125,-1200.0091552734375
31.667858123779297,-246.5535125732422,-80.86729431152344,36.709434509277344,-404.1053161621094,-96.6562728881836,-125.59716796875,727.9064331054688,413.87060546875,-1223.961669921875
31.667858123779297,-236.16236877441406,-80.86729431152344,30.9132080078125,-401.7032775878906,-103.63263702392578,-129.12533569335938,748.9064331054688,404.87060546875,-1207.961669921875
31.639286041259766,-231.43911743164062,-85.65233612060547,30.9132080078125,-398.6506042480469,-114.25550842285156,-130.52268981933594,766.850341796875,395.9327697753906,-1179.9345703125
31.657142639160156,-234.2730712890625,-96.179443359375,28.98113250732422,-396.7989807128906,-121.39019012451172,-130.15594482421875,773.8853759765625,384.8939208984375,-1173.9515380859375
31.685714721679688,-237.1070098876953,-105.7495346069336,33.81132125854492,-394.8468933105469,-126.70352935791016,-129.84326171875,786.9414672851562,375.8317565917969,-1206.9786376953125
31.746429443359375,-239.9409637451172,-109.57757568359375,34.77735900878906,-392.8948669433594,-133.89224243164062,-127.50396728515625,812.0606079101562,363.69964599609375,-1267.0362548828125
31.717857360839844,-238.05166625976562,-110.53458404541016,41.53962326049805,-387.6388854980469,-143.3997039794922,-130.7503204345703,839.0045776367188,342.7618408203125,-1334.0091552734375
31.707141876220703,-238.05166625976562,-110.53458404541016,45.40377426147461,-385.8375244140625,-152.38275146484375,-129.34326171875,848.9835205078125,308.7851257324219,-1395.9990234375
31.69285774230957,-238.99630737304688,-111.49159240722656,47.33584976196289,-384.28729248046875,-164.0437774658203,-129.82769775390625,842.9555053710938,260.81622314453125,-1470.9854736328125
31.64285659790039,-238.05166625976562,-107.6635513305664,44.43773651123047,-376.4263000488281,-170.77658081054688,-129.05943298339844,827.8573608398438,205.92501831054688,-1553.93798828125
31.689285278320312,-231.43911743164062,-99.05046844482422,42.50566101074219,-372.0701599121094,-176.95797729492188,-124.6240463256836,821.948486328125,154.82398986816406,-1621.9820556640625
31.700000762939453,-228.60516357421875,-93.30841064453125,32.84528350830078,-368.0153503417969,-186.72801208496094,-122.0531234741211,795.969482421875,113.80067443847656,-1661.9921875
31.703571319580078,-229.54981994628906,-87.56636047363281,32.84528350830078,-364.7117004394531,-196.54827880859375,-119.53239440917969,746.9765014648438,95.79290771484375,-1677.99560546875
31.68214225769043,-226.7158660888672,-83.73831939697266,29.94717025756836,-362.10882568359375,-201.75733947753906,-121.14205932617188,673.9344482421875,85.83953094482422,-1669.9752197265625
31.725000381469727,-226.7158660888672,-85.65233612060547,34.77735900878906,-357.35308837890625,-212.3878173828125,-118.49392700195312,570.0185546875,62.74628448486328,-1645.0159912109375
31.703571319580078,-221.9926300048828,-96.179443359375,37.675472259521484,-353.24798583984375,-220.3094940185547,-116.96332550048828,459.97650146484375,26.792905807495117,-1621.99560546875
31.714284896850586,-215.3800811767578,-100.96449279785156,41.53962326049805,-346.9396057128906,-228.9911346435547,-115.255126953125,355.9975280761719,-16.230403900146484,-1615.0057373046875
31.678571701049805,-209.71217346191406,-115.31963348388672,42.50566101074219,-344.3367919921875,-236.07557678222656,-114.83820343017578,280.9274597167969,-67.15270233154297,-1620.9718017578125
31.66071319580078,-206.87823486328125,-129.67477416992188,39.607547760009766,-337.1265869140625,-241.97496032714844,-113.16087341308594,215.8923797607422,-112.11383819580078,-1646.9549560546875
31.671428680419922,-206.87823486328125,-138.28785705566406,39.607547760009766,-333.1721496582031,-251.69097900390625,-112.56250762939453,184.9134063720703,-138.1371612548828,-1700.965087890625
31.707141876220703,-206.87823486328125,-144.0299072265625,34.77735900878906,-326.9641418457031,-260.318603515625,-112.82685852050781,201.98350524902344,-157.21485900878906,-1764.9990234375
31.64285659790039,-201.2103271484375,-144.0299072265625,24.150943756103516,-321.0555114746094,-267.3642272949219,-106.29151916503906,236.85733032226562,-146.07498168945312,-1817.93798828125
31.700000762939453,-197.43173217773438,-142.1158905029297,22.218868255615234,-314.09637451171875,-275.94158935546875,-106.50568389892578,281.9695129394531,-115.19932556152344,-1837.9921875
31.678571701049805,-196.48709106445312,-144.0299072265625,26.083019256591797,-307.8382263183594,-284.5962219238281,-105.78376007080078,297.9274597167969,-65.15270233154297,-1818.9718017578125
31.69285774230957,-193.65313720703125,-143.07290649414062,27.049057006835938,-302.1302795410156,-289.6583557128906,-105.2201156616211,283.9554748535156,-13.183782577514648,-1790.9854736328125
31.700000762939453,-189.87454223632812,-142.1158905029297,35.7433967590332,-295.52056884765625,-293.8136291503906,-102.6607437133789,237.96949768066406,9.800676345825195,-1769.9921875
31.746429443359375,-184.20664978027344,-144.98692321777344,39.607547760009766,-290.8651123046875,-303.452392578125,-102.99845886230469,160.06060791015625,-1.3003435134887695,-1764.0362548828125
31.725000381469727,-184.20664978027344,-151.6859893798828,42.50566101074219,-281.4517517089844,-312.9248352050781,-98.10365295410156,86.01856231689453,-30.253719329833984,-1775.0159912109375
31.717857360839844,-180.42803955078125,-156.47103881835938,36.709434509277344,-273.43994140625,-314.11248779296875,-100.45634460449219,22.00454330444336,-54.23817443847656,-1799.0091552734375
31.689285278320312,-180.42803955078125,-160.299072265625,31.87924575805664,-264.9784240722656,-322.58941650390625,-100.57012939453125,-36.05153274536133,-55.17601013183594,-1823.9820556640625
31.703571319580078,-177.59410095214844,-166.04112243652344,23.184906005859375,-259.2703552246094,-324.8384704589844,-103.0463638305664,-95.02349090576172,-44.20709228515625,-1834.99560546875
31.685714721679688,-172.870849609375,-173.69720458984375,20.286792755126953,-250.80882263183594,-332.377685546875,-104.17344665527344,-153.0585479736328,-26.168241500854492,-1833.9786376953125
31.707141876220703,-160.5904083251953,-179.4392547607422,15.45660400390625,-244.60079956054688,-340.0675964355469,-105.45108795166016,-193.01649475097656,1.7851390838623047,-1829.9990234375
31.678571701049805,-151.1439208984375,-184.22430419921875,12.558490753173828,-233.4840087890625,-342.9837951660156,-103.60387420654297,-222.07257080078125,40.84729766845703,-1829.9718017578125
31.696428298950195,-147.3653106689453,-190.92337036132812,11.592453002929688,-224.12066650390625,-349.6161193847656,-102.73523712158203,-256.0375061035156,80.8084487915039,-1850.98876953125
31.714284896850586,-148.30996704101562,-197.6224365234375,13.524528503417969,-216.56089782714844,-357.1244812011719,-106.87132263183594,-290.0024719238281,119.76959228515625,-1887.0057373046875
31.717857360839844,-151.1439208984375,-205.27850341796875,17.38867950439453,-207.7979278564453,-359.19964599609375,-108.1605224609375,-323.9954528808594,130.76182556152344,-1911.0091552734375
31.69285774230957,-158.70111083984375,-210.0635528564453,24.150943756103516,-196.93218994140625,-363.8561096191406,-109.21809387207031,-363.0445251464844,123.81622314453125,-1916.9854736328125
31.69285774230957,-162.47970581054688,-213.8916015625,23.184906005859375,-190.57330322265625,-366.00091552734375,-113.61669158935547,-404.0445251464844,105.81622314453125,-1914.9854736328125
31.657142639160156,-165.31365966796875,-204.32150268554688,30.9132080078125,-181.20994567871094,-371.6955261230469,-113.76134490966797,-435.1146240234375,83.89392852783203,-1896.9515380859375
31.667858123779297,-164.36900329589844,-203.36448669433594,31.87924575805664,-171.54530334472656,-374.7392272949219,-111.02823638916016,-449.09356689453125,40.87061309814453,-1846.961669921875
31.68214225769043,-166.25830078125,-200.49346923828125,35.7433967590332,-161.0308837890625,-379.20654296875,-118.98973083496094,-493.0655517578125,26.83953285217285,-1794.9752197265625
31.66071319580078,-163.4243621826172,-204.32150268554688,40.573585510253906,-154.3707275390625,-378.70037841796875,-120.51056671142578,-569.1076049804688,-1.1138429641723633,-1741.9549560546875
31.725000381469727,-153.9778594970703,-207.19253540039062,40.573585510253906,-147.26083374023438,-383.6080322265625,-121.81908416748047,-623.9814453125,-34.25371551513672,-1688.0159912109375
31.64285659790039,-142.64207458496094,-212.93458557128906,38.641510009765625,-141.50241088867188,-383.071044921875,-126.34893035888672,-586.1426391601562,-76.07498931884766,-1642.93798828125
31.73214340209961,-134.14022827148438,-225.37570190429688,36.709434509277344,-130.7371826171875,-390.4865417480469,-126.33917236328125,-505.9674072265625,-123.26925659179688,-1601.022705078125
31.717857360839844,-126.5830307006836,-237.81683349609375,38.641510009765625,-124.1272201538086,-389.953369140625,-128.8462677001953,-415.9954528808594,-145.23817443847656,-1585.0091552734375
31.739286422729492,-116.19188690185547,-240.68785095214844,44.43773651123047,-117.51730346679688,-390.3578796386719,-130.340087890625,-255.95339965820312,-196.28480529785156,-1603.029541015625
31.714284896850586,-88.79705047607422,-225.37570190429688,36.709434509277344,-107.1517333984375,-394.26202392578125,-127.52976989746094,-87.0024642944336,-259.23040771484375,-1604.0057373046875
31.71071434020996,-82.18450164794922,-216.7626190185547,31.87924575805664,-102.04429626464844,-397.5800476074219,-126.0840835571289,53.99052429199219,-271.2226257324219,-1587.0023193359375
31.66071319580078,-79.35055541992188,-208.1495361328125,24.150943756103516,-96.7862777709961,-400.97918701171875,-121.67957305908203,155.8923797607422,-264.1138610839844,-1544.9549560546875
31.68214225769043,-85.01844787597656,-199.5364532470703,26.083019256591797,-87.1716537475586,-400.2450866699219,-123.98591613769531,199.93443298339844,-243.16046142578125,-1501.9752197265625
31.72142791748047,-88.79705047607422,-191.88038635253906,23.184906005859375,-80.4112548828125,-402.6060485839844,-120.49432373046875,240.0115509033203,-218.24594116210938,-1462.0125732421875
31.72857093811035,-93.52029418945312,-188.05233764648438,28.98113250732422,-72.39952087402344,-405.6691589355469,-120.8204116821289,251.0255584716797,-189.26148986816406,-1420.019287109375
31.700000762939453,-93.52029418945312,-186.13832092285156,32.84528350830078,-67.09123229980469,-407.21990966796875,-117.45622253417969,223.96949768066406,-175.19932556152344,-1381.9921875
31.678571701049805,-85.01844787597656,-192.83738708496094,25.116981506347656,-59.68000793457031,-408.5389099121094,-116.90027618408203,234.92742919921875,-207.15269470214844,-1332.9718017578125
31.72857093811035,-76.51660919189453,-195.7084197998047,24.150943756103516,-55.122798919677734,-408.2644958496094,-115.61285400390625,196.0255584716797,-230.26148986816406,-1278.019287109375
31.739286422729492,-68.95941162109375,-194.75140380859375,23.184906005859375,-50.11587142944336,-414.34161376953125,-113.0998306274414,123.0466079711914,-223.28480529785156,-1231.029541015625
31.753570556640625,-67.07011413574219,-195.7084197998047,19.320755004882812,-41.70234680175781,-411.99468994140625,-111.6155014038086,63.07463836669922,-223.3158721923828,-1191.0430908203125
31.725000381469727,-67.07011413574219,-190.92337036132812,18.354717254638672,-38.24773025512695,-413.456787109375,-115.25560760498047,32.01856231689453,-222.25372314453125,-1140.0159912109375
31.717857360839844,-69.90406036376953,-189.0093536376953,19.320755004882812,-32.83892822265625,-412.24853515625,-112.95874786376953,-13.99545669555664,-240.23817443847656,-1093.0091552734375
31.717857360839844,-66.1254653930664,-192.83738708496094,19.320755004882812,-28.4323787689209,-413.7684631347656,-112.60356140136719,-70.9954605102539,-254.23817443847656,-1052.0091552734375
31.649999618530273,-58.568267822265625,-204.32150268554688,24.150943756103516,-22.724342346191406,-416.9552001953125,-114.0665054321289,-158.12864685058594,-274.0905456542969,-1023.9447631835938
31.66428565979004,-48.1771240234375,-207.19253540039062,22.218868255615234,-18.016292572021484,-411.1357116699219,-115.90003967285156,-266.1005859375,-291.1216125488281,-1017.9583740234375
31.71071434020996,-34.952030181884766,-203.36448669433594,23.184906005859375,-13.760225296020508,-410.69921875,-120.53026580810547,-357.00946044921875,-306.2226257324219,-1027.0023193359375
31.717857360839844,-24.56088638305664,-194.75140380859375,21.252830505371094,-10.155038833618164,-412.2423400878906,-121.2115478515625,-415.9954528808594,-298.2381591796875,-1026.0091552734375
31.71071434020996,-22.671586990356445,-205.27850341796875,13.524528503417969,-2.042788505554199,-412.54638671875,-122.60498809814453,-417.00946044921875,-277.2226257324219,-993.00244140625
31.700000762939453,-23.616235733032227,-218.6766357421875,9.660377502441406,0.8113646507263184,-411.32672119140625,-126.3763427734375,-436.0304870605469,-245.19932556152344,-921.9922485351562
31.66071319580078,-25.505535125732422,-230.16075134277344,9.660377502441406,4.717831134796143,-410.2189025878906,-124.17986297607422,-440.10760498046875,-211.1138458251953,-853.9549560546875
31.71071434020996,-22.671586990356445,-232.07476806640625,4.830188751220703,6.871094226837158,-407.2010803222656,-129.04171752929688,-414.00946044921875,-162.22262573242188,-790.00244140625
31.685714721679688,-23.616235733032227,-229.20375061035156,12.558490753173828,14.882875442504883,-409.3264465332031,-130.38111877441406,-333.05853271484375,-104.16824340820312,-764.9786987304688
31.714284896850586,-23.616235733032227,-226.3327178955078,11.592453002929688,14.68206787109375,-410.15606689453125,-133.31292724609375,-164.00247192382812,-90.23040008544922,-735.0057983398438
